id,title,description,Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,availability,availability,Variant Inventory Policy,Variant Fulfillment Service,price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,"image_link ",Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,link,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / World,Price / World,Compare At Price / World,Status
charm-bracelet-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-63474720__-1858097147.jpg?v=1693889420,2,,,,,,,,,,,,,,,,,,,,,,,,,,
charm-bracelet-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/1495484750_31bd08fefb54576407777a42405bc5088418982b_grande_68ee8a69-76bd-49a0-8411-4cd0ca39abab.jpg?v=1693889420,3,,,,,,,,,,,,,,,,,,,,,,,,,,
best-seller-boho-crystal-sandals,(Best seller) Boho Crystal Sandals,"<meta charset=""utf-8"">
<p>(Please Note: Sale only available while stocks last! Very limited stock)</p>
<p> </p>
<p>Enjoy leisurely walks with this adorable strappy Bling Crystal Sandals. Featuring soft and comfortable footbed and sparkly crystal embellishments, this lovely footwear is perfect for a laid back chic look this summer. 🏝👣</p>
<p> </p>
<h4></h4>
<meta charset=""utf-8""><meta charset=""utf-8"">
<h4>Sizing guide:</h4>
<p><img src=""//cdn.shopify.com/s/files/1/0244/5053/1406/files/Shoe-Size-Chart-for-Women_grande.png?v=1560935475"" alt=""""></p>
<p> </p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>100% Money-back guarantee</strong> - Love 'em, or they're free!</li>
<li>Made with premium materials</li>
<li>Exclusive GenieMania design</li>
<li>Not available in stores</li>
</ul>",geniamania,,CLOTHES & SHOES,,TRUE,Shoe Size,5,,,,,14:366;200000124:698,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Women-Sandals-Bling-Crystal-Summer-Shoes-Woman-Beach-Flat-Sandals-Plus-Size-Flip-Flop-Ladies-Soft.jpg?v=1693889587,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,TRUE,,,TRUE,,,active
best-seller-boho-crystal-sandals,,,,,,,,,6,,,,,14:366;200000124:1394,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Women-Sandals-Bling-Crystal-Summer-Shoes-Woman-Beach-Flat-Sandals-Plus-Size-Flip-Flop-Ladies-Soft_42d65cf3-5adb-4e5b-af16-c1c9c757c78e.jpg?v=1693889587,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,6.5,,,,,14:366;200000124:200000287,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Women-Sandals-Bling-Crystal-Summer-Shoes-Woman-Beach-Flat-Sandals-Plus-Size-Flip-Flop-Ladies-Soft_12a0f5e8-83d7-47e1-94e1-b9027baf53e7.jpg?v=1693889587,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,7.5,,,,,14:366;200000124:200000288,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Women-Sandals-Bling-Crystal-Summer-Shoes-Woman-Beach-Flat-Sandals-Plus-Size-Flip-Flop-Ladies-Soft_36a04a66-eb4e-4120-807b-4ff077d6d19e.jpg?v=1693889587,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,8.5,,,,,14:366;200000124:200000289,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Women-Sandals-Bling-Crystal-Summer-Shoes-Woman-Beach-Flat-Sandals-Plus-Size-Flip-Flop-Ladies-Soft_6ec5a42e-3144-45fd-9609-d596f50ab7e5.jpg?v=1693889587,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,9,,,,,14:366;200000124:350262,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,9.5,,,,,14:366;200000124:200000290,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,10,,,,,14:366;200000124:1583,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
best-seller-boho-crystal-sandals,,,,,,,,,10.5,,,,,14:366;200000124:200000291,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-1263881141__1551833576.jpg?v=1693889587,kg,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,10x Magnifying LED Lighted Makeup Mirror,"<meta charset=""utf-8"">
<p><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_889aaf37_82f9_41b3_8656_293d0dded72e._CR0_0_970_600_PT0_SX970_large.jpg?1151?v=1565843047"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p class=""a-spacing-base"">This is an upgrade 10x suction cup magnification mirror, special gooseneck design, and the extra-long extension will help you adjust the height whatever you need and no need to bend down! </p>
<h3><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_55cc1d58_448a_4188_b15e_0c16ce741089._CR0_0_970_600_PT0_SX970_large.jpg?1152?v=1565842893"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></h3>
<div class=""celwidget aplus-module 3p-module-b"" cel_widget_id=""aplus-3p-module-b"" data-cel-widget=""aplus-3p-module-b"">
<div class=""aplus-3p-fixed-width"">
<p class=""a-spacing-base"">See every detail much more clearly while precise tweezing, shaving, wear contact lenses and facial care. Perfect for makeup both at home and while traveling.</p>
</div>
</div>
<h3>
<img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_9a4ac46d_b058_43f6_b343_105e3bba6ce1._CR0_0_300_300_PT0_SX300_compact.jpg?1153?v=1565843084"" alt=""""><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_6b103427_c44c_4b26_a67e_a3d75c19bcad.__CR0_0_300_300_PT0_SX300_V1_compact.jpg?1154?v=1565843097"" alt=""""><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_b24b7b27_74a5_4c43_8688_3d1afe14ad52.__CR0_0_300_300_PT0_SX300_V1_compact.jpg?1155?v=1565843139"" alt="""">
</h3>
<ul>
<li>✔10x Magnification: Powerful 10X magnification allows you to focus in on a specific section of your face, ideal for makeup applications and precise tweezing. Great for those with poor eyesight or want to focus in on every pore without distortions! </li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_gif1_large.gif?1156?v=1565246126"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<ul>
<li>✔Natural Bright Light: 14 Natural daylight LEDs， provides the natural light you will encounter throughout a day. Cordless, portable, and operated with 3 AAA batteries, when folded, takes up less than 1/2 square foot of space, which makes it a perfect travel mirror too. Suitable for all ages.</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_gif2_large.gif?1157?v=1565246077"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<ul>
<li>✔360° Rotation &amp; Suction Cup: 360° rotation with locking suction cup provides a secure attachment, simply twist to lock the suction cup, fully adjustable to any desired position. Note: This is only a 10X one side mirror, not a double side mirror.</li>
<li>✔Flexible Gooseneck: Adjustable Flexible Bendable Gooseneck, you don’t have to climb onto the vanity to get up close to the mirror, you can stand up in front of the vanity and adjust the height via the gooseneck to find those perfect viewing angles every time!</li>
</ul>
<h3><span style=""color: #000000;""><strong>Specifications:</strong></span></h3>
<ul>
<li>Material: <span>ABS+PP+Stainless steel+Glass.</span>
</li>
<li>Size:<span> 22.2*20.4*8.8cm.</span>
</li>
<li><span>Weight: 335g.</span></li>
</ul>
<h3><span style=""color: #000000;""><strong>Package Include:</strong></span></h3>
<ul>
<li>1 x<span> LED Lighted Makeup Mirror</span><span>.</span>
</li>
</ul>",geniamania,,TODAY'S TOP SELLERS,,TRUE,Title,Default Title,,,,,16:55,0,,0,deny,manual,29.95,59.95,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror1.jpg?v=1693890213,1,,FALSE,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror2.jpg?v=1693890213,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror3.jpg?v=1693890213,3,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror4.jpg?v=1693890213,4,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror5.jpg?v=1693890213,5,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror6.jpg?v=1693890213,6,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror8.jpg?v=1693890213,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror10.jpg?v=1693890213,8,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror11.jpg?v=1693890213,9,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror12.jpg?v=1693890213,10,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirrrooooo.jpg?v=1693890213,11,,,,,,,,,,,,,,,,,,,,,,,,,,
10x-magnifying-led-lighted-makeup-mirror,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/mirror7.png?v=1693890213,12,,,,,,,,,,,,,,,,,,,,,,,,,,
mama-bear-t-shirt,"""Mama Bear"" T-Shirt","<div>
<span>If you </span><em>love</em><span> our trendy t-shirts then you'll </span><em>adore</em><span> our new </span><strong>""MAMA BEAR T-Shirt""!</strong><span> This simple top with graphic floral design is made of an unbelievably soft and stretchy cotton blend material!</span><strong><span> </span>Shirts fit a little bit small so you might consider ordering one size larger than normal for optimal fit.</strong><span> T-shirt features a v-neck, short sleeves and is the perfect go-to piece for layering under practically anything. </span><em>So comfortable you'll want to live in it!<br><br></em><span>US Size Chart</span><br><br><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_Size_Chart_621cd673_ac22_46e8_88fa_f8c98ef46732.png?697?v=1533411241"" alt=""Size Chart"">
</div>",Ever Younger Store,,All,,TRUE,Size,S,,,,,1666906:04:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,TRUE,,,TRUE,,,active
mama-bear-t-shirt,,,,,,,,,M,,,,,6028:06:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual_c413b741-1427-45f6-b0b4-08343db50d42.jpg?v=1693891343,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,,,,,,,
mama-bear-t-shirt,,,,,,,,,L,,,,,6028:05:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual_65fbe7bb-207f-4666-ad4a-9ca0ba37bb2c.jpg?v=1693891343,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,,,,,,,
mama-bear-t-shirt,,,,,,,,,XL,,,,,1666906:05:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual_4bc1581f-f15f-4a0b-8bdf-29a4e4c11ba9.jpg?v=1693891343,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,,,,,,,
mama-bear-t-shirt,,,,,,,,,XXL,,,,,74:42:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,,,,,,,
mama-bear-t-shirt,,,,,,,,,XXXL,,,,,74:43:00,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Plus-Size-T-Shirt-Women-V-Neck-Short-Sleeve-Summer-Floral-mama-bear-t-Shirt-Casual.jpg?v=1693891343,kg,,,,,,,,,
jesus-coffee-t-shirt,"""Jesus & Coffee"" T-Shirt","<span>If you love our other t-shirts then you'll adore our new <em><strong>""Fueled by Jesus and Coffee T-Shirt""!</strong></em> This simple red color top is made from an unbelievably soft and stretchy cotton blend material- fits a little bit small</span><span>. <em><strong>Consider ordering one size larger than normal for optimal fit.</strong></em>  It features a scoop neckline, short sleeves, and is the perfect go-to piece for layering under practically anything. <em>So comfortable you'll want to live in it! <br><br></em>US Size Chart<br><br></span><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_Size_Chart_357c07c3_4022_4e28_9ba2_58b74ef335fe.png?699?v=1533410811"" alt=""Size Chart"">",May Be Store,,All,,TRUE,Color,Red,Size,S,,,14:10;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/2018-Women-Summer-Basic-Red-Tee-Short-Sleeve-T-Shirt-Casual-O-Neck-Tshirt-Girl-Letter.jpg?v=1693891346,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-82033__76616768.jpg?v=1693891346,kg,,,TRUE,,,TRUE,,,active
jesus-coffee-t-shirt,,,,,,,,,Red,,M,,,14:10;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-82033__76616768.jpg?v=1693891346,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-82033__76616768.jpg?v=1693891346,kg,,,,,,,,,
jesus-coffee-t-shirt,,,,,,,,,Red,,L,,,14:10;5:361385,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-82033__76616768.jpg?v=1693891346,kg,,,,,,,,,
jesus-coffee-t-shirt,,,,,,,,,Red,,XL,,,14:10;5:100014065,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-82033__76616768.jpg?v=1693891346,kg,,,,,,,,,
blessed-mama-t-shirt,"""Blessed Mama"" T-Shirt","<p><span style=""color: #000000;"">This item may become unavailable if someone else purchases it. Add it to cart to reserve</span></p>
<p><span>If you <em>love</em> our <em>trendy</em> t-shirts then you'll <em>adore </em>our new <strong>""Blessed Mama T-Shirt""! </strong>This simple grey top is made from an <em>unbelievably soft and stretchy </em>cotton blend material! <em><strong>Shirts fit a little bit small so you might consider ordering one size larger than normal for optimal fit.</strong> </em>T-shirt features a scoop neckline, short sleeves and is the perfect go-to piece for layering under practically anything. <em>So comfortable you'll want to live in it!</em></span></p>
<p><br><br><img src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_Size_Chart_357c07c3_4022_4e28_9ba2_58b74ef335fe.png?699?v=1533410811"" alt=""Size Chart""></p>",INITIALDREAM Official Store,,All,,TRUE,Color,Dark Grey,Size,S,,,14:200004890;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Blessed-Mama-Letter-Printing-Women-T-Shirt-O-Neck-Short-Sleeve-Top-Tees-Dark-Gray-Femme.jpg?v=1693891350,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-92363081__471589049.jpg?v=1693891350,kg,,,TRUE,,,TRUE,,,active
blessed-mama-t-shirt,,,,,,,,,Dark Grey,,M,,,14:200004890;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Blessed-Mama-Letter-Printing-Women-T-Shirt-O-Neck-Short-Sleeve-Top-Tees-Dark-Gray-Femme_99614f6b-a057-4e4b-b660-098299ef534a.jpg?v=1693891350,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-92363081__471589049.jpg?v=1693891350,kg,,,,,,,,,
blessed-mama-t-shirt,,,,,,,,,Dark Grey,,L,,,14:200004890;5:361385,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-92363081__471589049.jpg?v=1693891350,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-92363081__471589049.jpg?v=1693891350,kg,,,,,,,,,
blessed-mama-t-shirt,,,,,,,,,Dark Grey,,XL,,,14:200004890;5:100014065,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/v-92363081__471589049.jpg?v=1693891350,kg,,,,,,,,,
faith-over-fear-t-shirt,"""Faith Over Fear"" T-Shirt","<p>Our <strong>""Faith Over Fear T-Shirt""!</strong> is available in a <em>variety of fashionable colors,</em> choose from <strong>Burgundy, Mint, Gray and Black</strong>. This tee is made from an unbelievably soft and stretchy cotton blend material, but runs a little bit small. <strong>For an optimal fit you might want to consider ordering one size larger.</strong> T-shirt features a scoop neckline, short sleeves and is the perfect go-to piece for layering under practically anything. <em>So comfortable you'll never want to take it off!</em><br> <br> US Size Chart<br> <br> <img alt=""Size Chart"" src=""https://cdn.shopify.com/s/files/1/0190/9496/2242/t/4/assets/description_image_Size_Chart_621cd673_ac22_46e8_88fa_f8c98ef46732.png?697?v=1533411241""></p>",CONANG Store,,All,,TRUE,Color,Black,Size,S,,,14:193;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,1,,FALSE,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,TRUE,,,TRUE,,,active
faith-over-fear-t-shirt,,,,,,,,,Gray,,S,,,14:691;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops_7c05c0c0-f124-4561-a5a8-377a73f341f5.jpg?v=1693891357,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Green,,S,,,14:175;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops_ac23a58f-97b3-481d-a745-f9c5594bff44.jpg?v=1693891357,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Burgundy,,S,,,14:200002984;5:100014064,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops_67ef698c-cee2-4c02-86f7-e44a80fa210e.jpg?v=1693891357,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Black,,M,,,14:193;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops_8e46c9b9-7c1b-4c1a-a7d9-00f673822e31.jpg?v=1693891357,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Gray,,M,,,14:691;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops_c46e3404-6090-4b8f-a88c-582ad9ac0acc.jpg?v=1693891357,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Green,,M,,,14:175;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Burgundy,,M,,,14:200002984;5:361386,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Black,,L,,,14:193;5:361385,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Gray,,L,,,14:691;5:361385,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
faith-over-fear-t-shirt,,,,,,,,,Green,,L,,,14:175;5:361385,0,,0,deny,manual,24.97,50,TRUE,FALSE,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/4024/0948/products/Faith-Over-Fear-Women-s-Shirt-Christian-T-shirt-Inspirational-Graphic-Tee-Tops.jpg?v=1693891357,kg,,,,,,,,,
